post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,scrape_date,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2854068555357427587,2022-06-05T17:51:47.000Z,17946661708960252,2022-06-05T19:53:14.000Z,north_antrimfarmer,Congratulations to you both,2025-03-08T10:45:24.934Z,8751530068.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations to you both,positive,0.9224843978881836,0.0004405774816405028,2.4609267711639404e-05,0.00018217056640423834,6.486503116320819e-05,0.00027970861992798746,3.796143937506713e-05,3.109387762378901e-05,LABEL_0,0.9999744892120361
2854068555357427587,2022-06-05T17:51:47.000Z,18021212854366166,2022-06-05T19:56:25.000Z,gourleyi,Congratulations ❤️,2025-03-08T10:45:24.934Z,2076610100.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations ❤️,positive,0.9305826425552368,0.0007056987378746271,3.7882025935687125e-05,0.0003110001562163234,0.000143879879033193,0.00034849176881834865,6.045622285455465e-05,3.685062984004617e-05,LABEL_0,0.9999617338180542
2854068555357427587,2022-06-05T17:51:47.000Z,17889177821597025,2022-06-05T20:04:43.000Z,sheadeighan,Congratulations!!,2025-03-08T10:45:24.934Z,14499901.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!!,positive,0.9206764101982117,0.0005341388750821352,3.516596189001575e-05,0.0003040590963792056,0.00010659451800165698,0.00035051992745138705,5.0147307774750516e-05,3.6733687011292204e-05,LABEL_0,0.9999691247940063
2854068555357427587,2022-06-05T17:51:47.000Z,17951602282790067,2022-06-05T20:05:33.000Z,charliedoc79,Congratulations the ring is beautiful ❤️,2025-03-08T10:45:24.934Z,442574620.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations the ring is beautiful ❤️,positive,0.9517748951911926,0.0006072066607885063,3.211126386304386e-05,0.00024040736025199294,0.00012561221956275403,0.0001854567090049386,5.3013161959825084e-05,3.6683450161945075e-05,LABEL_0,0.9999629259109497
2854068555357427587,2022-06-05T17:51:47.000Z,17926458704363556,2022-06-05T20:05:41.000Z,sheadeighanphotography,Congratulations! :-),2025-03-08T10:45:24.934Z,187784108.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations! :-),positive,0.9361885786056519,0.0005401925300247967,2.451026375638321e-05,0.00019537658954504877,9.999151370720938e-05,0.00029944299603812397,4.378891389933415e-05,2.8426735298126005e-05,LABEL_0,0.999970555305481
2854068555357427587,2022-06-05T17:51:47.000Z,18167125576235055,2022-06-05T20:06:58.000Z,jsjmac13,😎,2025-03-08T10:45:24.934Z,8181932353.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,😎,neutral,0.46020936965942383,0.0005762881482951343,3.2035502954386175e-05,0.00026204189634881914,0.00011373237066436559,0.00036137228016741574,5.7166162150679156e-05,2.632779796840623e-05,LABEL_0,0.9999643564224243
2854068555357427587,2022-06-05T17:51:47.000Z,17994490033467520,2022-06-05T19:31:40.000Z,aislingm10,Awk I’m delighted for you Cara!!,2025-03-08T10:45:24.934Z,486356326.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Awk I’m delighted for you Cara!!,positive,0.9339101314544678,0.024906044825911522,0.00019049305410590023,0.002847138326615095,0.0004386472573969513,0.0055878739804029465,0.0007022389909252524,0.0005475920042954385,LABEL_0,0.9999561309814453
2854068555357427587,2022-06-05T17:51:47.000Z,18010699405411765,2022-06-05T20:25:11.000Z,darrin_thompson,Congrats ❤️,2025-03-08T10:45:24.934Z,405571132.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congrats ❤️,positive,0.9261960983276367,0.0009112990810535848,2.5455306968069635e-05,0.0001552780595375225,0.00013913858856540173,0.0002828065771609545,5.658140071318485e-05,3.0411667466978543e-05,LABEL_0,0.9999649524688721
2854068555357427587,2022-06-05T17:51:47.000Z,18076391308305298,2022-06-05T22:43:07.000Z,eugenehasson,Congratulations from east derry constituient. Best wishes👏👍,2025-03-08T10:45:24.934Z,5530111882.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations from east derry constituient. Best wishes👏👍,positive,0.8583143949508667,0.000501986825838685,2.4044757083174773e-05,0.00017316857702098787,0.00010591455065878108,0.0002733528963290155,3.4221466194139794e-05,2.4208899048971944e-05,LABEL_0,0.9999635219573975
2854068555357427587,2022-06-05T17:51:47.000Z,18297377776014294,2022-06-05T19:09:24.000Z,paulshevlin56,Awh amazing! Congrats you two!! 💕,2025-03-08T10:45:24.934Z,1518272105.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Awh amazing! Congrats you two!! 💕,positive,0.9522925615310669,0.0004005515365861356,3.681062298710458e-05,0.00026748995878733695,7.851122791180387e-05,0.00020242664322722703,5.3544154070550576e-05,3.774355354835279e-05,LABEL_0,0.9999699592590332
2854068555357427587,2022-06-05T17:51:47.000Z,17907952181491054,2022-06-05T22:05:07.000Z,cuskerbernardmc,Congratulations 👏,2025-03-08T10:45:24.934Z,8107977099.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations 👏,positive,0.9135927557945251,0.0004737863491754979,9.174981096293777e-05,0.0008838611538521945,0.00017816339095588773,0.0008928745519369841,7.591800385853276e-05,6.385976303135976e-05,LABEL_0,0.9999681711196899
2854068555357427587,2022-06-05T17:51:47.000Z,17949772219906800,2022-06-05T21:59:57.000Z,hugh.gallagher.31,Congratulations 👏 🎊 💐,2025-03-08T10:45:24.934Z,1483535436.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations 👏 🎊 💐,positive,0.8855186104774475,0.00041147859883494675,0.0005971216014586389,0.005867224186658859,0.000706153514329344,0.004849262535572052,0.00028140342328697443,0.0001981770183192566,LABEL_0,0.9999744892120361
2854068555357427587,2022-06-05T17:51:47.000Z,17868376088718769,2022-06-05T21:14:29.000Z,wojciech_martyniak,Congratulations from Poland,2025-03-08T10:45:24.934Z,48008024013.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations from Poland,positive,0.8757778406143188,0.0007546573178842664,9.416977991349995e-05,0.0007475790334865451,0.00042403588304296136,0.0007061955984681845,8.127993351081386e-05,5.478013918036595e-05,LABEL_0,0.9999639987945557
2854068555357427587,2022-06-05T17:51:47.000Z,17925785519235282,2022-06-05T20:25:35.000Z,polebranock,"From everyone in the village of Clady and the wider diocese of Doneyloop, congratulations to a quare wee cuddy hi 🙏",2025-03-08T10:45:24.934Z,3080999692.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,"From everyone in the village of Clady and the wider diocese of Doneyloop, congratulations to a quare wee cuddy hi 🙏",positive,0.775587797164917,0.003766437293961644,2.7082778615294956e-05,0.000650622125249356,0.00013897509779781103,0.001965451752766967,4.369235102785751e-05,6.399131962098181e-05,LABEL_0,0.9999722242355347
2854068555357427587,2022-06-05T17:51:47.000Z,17943618370923746,2022-06-05T20:29:01.000Z,neev.music,Congratulations gorgeous! ❤️,2025-03-08T10:45:24.934Z,26033947.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations gorgeous! ❤️,positive,0.9372094869613647,0.0008494249195791781,3.487979483907111e-05,0.0002947108878288418,0.0001380757021252066,0.0003549310495145619,6.204155943123624e-05,3.751329131773673e-05,LABEL_0,0.999940037727356
2854068555357427587,2022-06-05T17:51:47.000Z,17949745765837815,2022-06-05T20:29:53.000Z,mcconville2021,Congrats,2025-03-08T10:45:24.934Z,48824537728.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congrats,positive,0.8571651577949524,0.0004403864440973848,2.7942431188421324e-05,0.00019361780141480267,8.740458724787459e-05,0.00028603614191524684,4.210258339298889e-05,3.045215089514386e-05,LABEL_0,0.9999693632125854
2854068555357427587,2022-06-05T17:51:47.000Z,17964580924664011,2022-06-05T20:37:29.000Z,cocomonket,Congrats!!!,2025-03-08T10:45:24.934Z,347768309.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congrats!!!,positive,0.9103623628616333,0.0006291625904850662,2.0723951820400544e-05,0.00014097541861701757,8.772355795372277e-05,0.00026720372261479497,4.2634212150005624e-05,2.471484367561061e-05,LABEL_0,0.9999686479568481
2854068555357427587,2022-06-05T17:51:47.000Z,17993410624476167,2022-06-05T21:04:43.000Z,cmcevoy102,Congratulations Cara ❤️,2025-03-08T10:45:24.934Z,1115373616.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations Cara ❤️,positive,0.9249576926231384,0.0017994041554629803,0.00018237129552289844,0.001080915448255837,0.000342482584528625,0.0012035336112603545,0.00022390576486941427,0.00025588221615180373,LABEL_0,0.9999635219573975
2854068555357427587,2022-06-05T17:51:47.000Z,17958858355702589,2022-06-05T19:36:21.000Z,tina1gardiner,Congratations Cara and Peter that's great news👏,2025-03-08T10:45:24.934Z,31374086451.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratations Cara and Peter that's great news👏,positive,0.9448870420455933,0.00038194001535885036,2.107808177242987e-05,0.00015021378931123763,6.943372136447579e-05,0.00021911108342465013,2.7427009626990184e-05,2.5486762751825154e-05,LABEL_0,0.9999655485153198
2854068555357427587,2022-06-05T17:51:47.000Z,17996934886459715,2022-06-05T18:00:19.000Z,olivias_haven,Congratulations!! ❤️,2025-03-08T10:45:24.934Z,10453798631.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!! ❤️,positive,0.9349343776702881,0.0007082225056365132,4.238195106154308e-05,0.0003450227086432278,0.00014742444909643382,0.00033150610397569835,7.115226617315784e-05,3.8007190596545115e-05,LABEL_0,0.9999643564224243
2854068555357427587,2022-06-05T17:51:47.000Z,18021512893389512,2022-06-05T19:28:06.000Z,aoifstagram_,Congratulations cara!!,2025-03-08T10:45:24.934Z,2063108601.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations cara!!,positive,0.9122065901756287,0.0014839456416666508,0.00011962698044953868,0.000499706482514739,0.0003299903473816812,0.0008277734159491956,0.00023279401648323983,0.00015522949979640543,LABEL_0,0.999958872795105
2854068555357427587,2022-06-05T17:51:47.000Z,18140307727271135,2022-06-05T19:26:36.000Z,karrigalway,Awh congratulations!!!🥰❤️,2025-03-08T10:45:24.934Z,289697912.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Awh congratulations!!!🥰❤️,positive,0.9392732381820679,0.00046483008190989494,4.020534106530249e-05,0.00023502488329540938,0.00014820050273556262,0.0002196352434111759,5.397375571192242e-05,3.3400549000361934e-05,LABEL_0,0.9999709129333496
2854068555357427587,2022-06-05T17:51:47.000Z,17924506106251997,2022-06-05T18:20:28.000Z,positivelife_ni,Yes!!! Congratulations!!!,2025-03-08T10:45:24.934Z,10706298292.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Yes!!! Congratulations!!!,positive,0.9326381087303162,0.0005275518051348627,3.314047717140056e-05,0.00024154281709343195,0.00010717302211560309,0.00024424048024229705,5.0642353016883135e-05,3.777293750317767e-05,LABEL_0,0.999970555305481
2854068555357427587,2022-06-05T17:51:47.000Z,17865049793727059,2022-06-05T18:22:26.000Z,laurag_fitlife,Awwww cara ❤❤❤❤❤ Congratulations,2025-03-08T10:45:24.934Z,1188270137.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Awwww cara ❤❤❤❤❤ Congratulations,positive,0.9406061768531799,0.0029429832939058542,0.0002072960342047736,0.0021347294095903635,0.00022844807244837284,0.0029144124127924442,0.000264337140833959,0.00039286731043830514,LABEL_0,0.9999680519104004
2854068555357427587,2022-06-05T17:51:47.000Z,17933406503220298,2022-06-05T18:22:47.000Z,mama_and_dink,Awh congratulations xx,2025-03-08T10:45:24.934Z,47062523530.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Awh congratulations xx,positive,0.9344082474708557,0.0003539420140441507,9.87582970992662e-05,0.0006812087376601994,0.00021250324789434671,0.0005181906162761152,8.09315824881196e-05,4.8000962124206126e-05,LABEL_0,0.9999741315841675
2854068555357427587,2022-06-05T17:51:47.000Z,17947622212950441,2022-06-05T18:28:37.000Z,theblackheathpottery,Congratulations!! ❤️,2025-03-08T10:45:24.934Z,12003312631.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!! ❤️,positive,0.9349343776702881,0.0007082225056365132,4.238195106154308e-05,0.0003450227086432278,0.00014742444909643382,0.00033150610397569835,7.115226617315784e-05,3.8007190596545115e-05,LABEL_0,0.9999643564224243
2854068555357427587,2022-06-05T17:51:47.000Z,17940571313104259,2022-06-05T18:30:19.000Z,rebeccamcseveney,Omg Cara congratulations ❤️❤️,2025-03-08T10:45:24.934Z,417241047.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Omg Cara congratulations ❤️❤️,positive,0.9331169724464417,0.0015475531108677387,9.162041533272713e-05,0.0005681118927896023,0.0003049858205486089,0.0007928737322799861,0.0001763023028615862,0.00019846463692374527,LABEL_0,0.999970555305481
2854068555357427587,2022-06-05T17:51:47.000Z,17947041214952742,2022-06-05T18:31:53.000Z,ryanhendry94,"Congratulations, Cara!",2025-03-08T10:45:24.934Z,184153889.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,"Congratulations, Cara!",positive,0.9267451763153076,0.0017515103099867702,0.00016924203373491764,0.0006076046847738326,0.0004531274316832423,0.0012084386544302106,0.00033273399458266795,0.0002109041524818167,LABEL_0,0.9999606609344482
2854068555357427587,2022-06-05T17:51:47.000Z,18162111649222565,2022-06-05T18:34:35.000Z,inezmtmurray,Congratulations !! 🥳,2025-03-08T10:45:24.934Z,2274704404.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations !! 🥳,positive,0.9229061603546143,0.0011904156999662519,0.005190067458897829,0.04377114400267601,0.005810013506561518,0.029801882803440094,0.0020175704266875982,0.0010956607293337584,LABEL_0,0.9999620914459229
2854068555357427587,2022-06-05T17:51:47.000Z,18035244559360460,2022-06-05T18:39:00.000Z,sarahtraversni,Aww amazing!!!! Congratulations Cara ❤️,2025-03-08T10:45:24.934Z,1410967017.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Aww amazing!!!! Congratulations Cara ❤️,positive,0.9493327736854553,0.0010540912626311183,7.054859452182427e-05,0.0003873756795655936,0.00017916645447257906,0.00043832772644236684,0.00011682361946441233,0.00011810725118266419,LABEL_0,0.9999649524688721
2854068555357427587,2022-06-05T17:51:47.000Z,17963405968677839,2022-06-05T18:43:38.000Z,feargbutler6,Comhghairdeas!!,2025-03-08T10:45:24.934Z,1430011998.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Comhghairdeas!!,positive,0.547019898891449,0.0004986212006770074,5.106839307700284e-05,0.0003149588010273874,0.00021597083832602948,0.0003292848414275795,9.192206925945356e-05,3.9055346860550344e-05,LABEL_0,0.9999598264694214
2854068555357427587,2022-06-05T17:51:47.000Z,17922431225454445,2022-06-05T18:44:55.000Z,meganboylan,Aw lovely news congratulations to you both xx 😍,2025-03-08T10:45:24.934Z,212011046.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Aw lovely news congratulations to you both xx 😍,positive,0.9353804588317871,0.000514588609803468,3.306417784187943e-05,0.00017164256132673472,0.00012074586265953258,0.00022107358381617814,4.47132988483645e-05,2.4835599106154405e-05,LABEL_0,0.9999692440032959
2854068555357427587,2022-06-05T17:51:47.000Z,17933689202328064,2022-06-05T18:45:43.000Z,adventuresofsdf,Congratulations!!!! This is such wonderful news! 🥰,2025-03-08T10:45:24.934Z,1557388578.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!!!! This is such wonderful news! 🥰,positive,0.9516836404800415,0.0005579213029704988,3.579334224923514e-05,0.0002989156055264175,0.00010519126954022795,0.00031284926808439195,5.0514772738097236e-05,3.7988527765264735e-05,LABEL_0,0.9999728202819824
2854068555357427587,2022-06-05T17:51:47.000Z,17938056731147962,2022-06-05T18:46:13.000Z,danielcmts,Congratulations!,2025-03-08T10:45:24.934Z,9498523824.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!,positive,0.9218842387199402,0.0005767997354269028,4.694813469541259e-05,0.000409957516239956,0.0001294556714128703,0.0004702773876488209,6.159559416119009e-05,4.5268734538694844e-05,LABEL_0,0.9999700784683228
2854068555357427587,2022-06-05T17:51:47.000Z,17869193288712498,2022-06-05T18:48:53.000Z,mcerlaneterry,Congratulations 👏,2025-03-08T10:45:24.934Z,6253991178.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations 👏,positive,0.9135927557945251,0.0004737863491754979,9.174981096293777e-05,0.0008838611538521945,0.00017816339095588773,0.0008928745519369841,7.591800385853276e-05,6.385976303135976e-05,LABEL_0,0.9999681711196899
2854068555357427587,2022-06-05T17:51:47.000Z,17928829931163083,2022-06-05T18:52:54.000Z,lilian_seenoi,Woooopeeee congratulations to you both! 👏👏👏👏,2025-03-08T10:45:24.934Z,3445105444.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Woooopeeee congratulations to you both! 👏👏👏👏,positive,0.9410441517829895,0.0005184391047805548,2.1570205717580393e-05,0.0001351915270788595,8.862153481459245e-05,0.00022859012824483216,3.2955853384919465e-05,2.095022500725463e-05,LABEL_0,0.9999707937240601
2854068555357427587,2022-06-05T17:51:47.000Z,17959336696753623,2022-06-05T18:53:04.000Z,the_kimkelly,Aww big congrats Cara! Xx,2025-03-08T10:45:24.934Z,1692367883.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Aww big congrats Cara! Xx,positive,0.9420374631881714,0.0013702197466045618,0.000142085540574044,0.0007033943547867239,0.0003546633233781904,0.0006845812895335257,0.0002604045730549842,0.00019459221221040934,LABEL_0,0.9999687671661377
2854068555357427587,2022-06-05T17:51:47.000Z,18284436886071044,2022-06-05T19:02:09.000Z,tcphotography_ni,❤️🎉🎉🎉🎉,2025-03-08T10:45:24.934Z,1057497.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,❤️🎉🎉🎉🎉,positive,0.801636815071106,0.00040685865678824484,0.00010897253378061578,0.0009672835585661232,0.00019821558089461178,0.0011437077773734927,9.261628292733803e-05,5.7751360145630315e-05,LABEL_0,0.9999622106552124
2854068555357427587,2022-06-05T17:51:47.000Z,18170220385210542,2022-06-05T19:03:35.000Z,framckenny76,Nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo 😢😢😢,2025-03-08T10:45:24.934Z,25711878656.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo 😢😢😢,negative,0.8615716695785522,0.0006838362314738333,7.224297587526962e-05,0.0007793374825268984,0.00016358196444343776,0.0006448199856095016,5.969452467979863e-05,7.602958066854626e-05,LABEL_0,0.9999682903289795
2854068555357427587,2022-06-05T17:51:47.000Z,17973525556586947,2022-06-05T18:17:46.000Z,katycrawford45,"Many congratulations Cara, brilliant news ❤️",2025-03-08T10:45:24.934Z,4039948152.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,"Many congratulations Cara, brilliant news ❤️",positive,0.9476943016052246,0.0007954353932291269,5.24562165082898e-05,0.00033063782029785216,0.00013005116488784552,0.0004864148795604706,8.058043022174388e-05,8.225490455515683e-05,LABEL_0,0.9999619722366333
2854068555357427587,2022-06-05T17:51:47.000Z,17930009795156759,2022-06-05T18:16:24.000Z,philstephens16,Congratulations!,2025-03-08T10:45:24.934Z,5400348742.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations!,positive,0.9218842387199402,0.0005767997354269028,4.694813469541259e-05,0.000409957516239956,0.0001294556714128703,0.0004702773876488209,6.159559416119009e-05,4.5268734538694844e-05,LABEL_0,0.9999700784683228
2854068555357427587,2022-06-05T17:51:47.000Z,17846454311777156,2022-06-05T18:16:01.000Z,sonya_cassidy,Congratulations 🎉 💕,2025-03-08T10:45:24.934Z,1955676512.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations 🎉 💕,positive,0.9243492484092712,0.0004053849552292377,0.00015661919314879924,0.0014270949177443981,0.0003094453422818333,0.0013296619290485978,0.00011647322389762849,8.627639908809215e-05,LABEL_0,0.9999740123748779
2854068555357427587,2022-06-05T17:51:47.000Z,18016721896392579,2022-06-05T19:12:35.000Z,samanthalouisebeautystudio,Congratulations ❤️,2025-03-08T10:45:24.934Z,748549926.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations ❤️,positive,0.9305826425552368,0.0007056987378746271,3.7882025935687125e-05,0.0003110001562163234,0.000143879879033193,0.00034849176881834865,6.045622285455465e-05,3.685062984004617e-05,LABEL_0,0.9999617338180542
2854068555357427587,2022-06-05T17:51:47.000Z,17958437992802073,2022-06-05T19:22:31.000Z,ethanredofficial,Congratulations to you both! xx,2025-03-08T10:45:24.934Z,2077535280.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations to you both! xx,positive,0.9282740354537964,0.0005003544501960278,3.86063547921367e-05,0.0002587062190286815,0.0001100583904189989,0.0002692934649530798,5.290332410368137e-05,4.5359309297055006e-05,LABEL_0,0.9999719858169556
2854068555357427587,2022-06-05T17:51:47.000Z,17932654397270579,2022-06-05T19:22:08.000Z,wcullen65,Congratulations,2025-03-08T10:45:24.934Z,13269970093.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations,positive,0.8957377076148987,0.0006063579930923879,0.0003413064405322075,0.0034017846919596195,0.0005027448642067611,0.0030306661501526833,0.00020408305863384157,0.00017681103781796992,LABEL_0,0.9999715089797974
2854068555357427587,2022-06-05T17:51:47.000Z,17950517476928309,2022-06-05T17:56:02.000Z,gage_elmo,AHHH ❤️❤️,2025-03-08T10:45:24.934Z,488946255.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,AHHH ❤️❤️,positive,0.8754129409790039,0.0006889018113724887,3.1962448701960966e-05,0.0003166922542732209,8.519005496054888e-05,0.00024243755615316331,5.426312782219611e-05,3.7051766412332654e-05,LABEL_0,0.9999696016311646
2854068555357427587,2022-06-05T17:51:47.000Z,18009752938419130,2022-06-05T17:56:02.000Z,banterbailey,Congratulations cara. ❤️❤️,2025-03-08T10:45:24.934Z,5093111.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations cara. ❤️❤️,positive,0.9355014562606812,0.0030708485282957554,0.0001902198710013181,0.0008950355695560575,0.0005490768235176802,0.0013511601136997342,0.0003914582484867424,0.0003871938679367304,LABEL_0,0.9999586343765259
2854068555357427587,2022-06-05T17:51:47.000Z,17941672538084851,2022-06-05T17:56:10.000Z,anumqaisarsnp,Congratulations beautiful lady 😍,2025-03-08T10:45:24.934Z,1971663386.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations beautiful lady 😍,positive,0.9340847730636597,0.0010566721903160214,8.200545562431216e-05,0.0005693497369065881,0.00030120849260129035,0.0006618985789828002,0.00011383448145352304,0.0001920624345075339,LABEL_0,0.9999558925628662
2854068555357427587,2022-06-05T17:51:47.000Z,17932169753265165,2022-06-05T17:58:01.000Z,chrismoore411,Congratulations,2025-03-08T10:45:24.934Z,8518472190.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations,positive,0.8957377076148987,0.0006063579930923879,0.0003413064405322075,0.0034017846919596195,0.0005027448642067611,0.0030306661501526833,0.00020408305863384157,0.00017681103781796992,LABEL_0,0.9999715089797974
2854068555357427587,2022-06-05T17:51:47.000Z,18298252261045935,2022-06-05T17:58:14.000Z,claremageee,Congratulations Cara! So happy for you ❤️,2025-03-08T10:45:24.934Z,283839574.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations Cara! So happy for you ❤️,positive,0.9477500915527344,0.0014440350933000445,8.316404273500666e-05,0.000517273205332458,0.00018629520491231233,0.0006347818416543305,0.0001201134582515806,0.00013887362729292363,LABEL_0,0.9999649524688721
2854068555357427587,2022-06-05T17:51:47.000Z,18126109759285235,2022-06-05T18:00:17.000Z,loftusroisin,Congratulations x,2025-03-08T10:45:24.934Z,5947078184.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations x,positive,0.9231995344161987,0.0003042748721782118,0.00044684240128844976,0.0037435705307871103,0.0004756881098728627,0.002155956579372287,0.00024027741164900362,0.00014879733498673886,LABEL_0,0.9999706745147705
2854068555357427587,2022-06-05T17:51:47.000Z,17975425558565857,2022-06-05T18:14:30.000Z,graceproctor9,Congratulations to my bestie im over the moon for you ❤️,2025-03-08T10:45:24.934Z,1378579952.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,Congratulations to my bestie im over the moon for you ❤️,positive,0.9356482028961182,0.004539662040770054,2.8230308089405298e-05,0.0005395063781179488,0.00021433216170407832,0.00125398812815547,0.00012765347491949797,0.0002750490384642035,LABEL_0,0.9999674558639526
2854068555357427587,2022-06-05T17:51:47.000Z,17945632765990953,2022-06-05T23:00:20.000Z,nora_eastwood,❤️,2025-03-08T10:45:24.934Z,261940306.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,❤️,positive,0.58144211769104,0.001333252526819706,3.38492427545134e-05,0.0003309351741336286,0.0001838551979744807,0.0005988431512378156,6.351249612635002e-05,3.1471372494706884e-05,LABEL_0,0.9999500513076782
2854068555357427587,2022-06-05T17:51:47.000Z,18029687872372092,2022-06-05T18:00:42.000Z,hollyperreault_ni,❤️,2025-03-08T10:45:24.934Z,3533072923.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.934000+00:00,❤️,positive,0.58144211769104,0.001333252526819706,3.38492427545134e-05,0.0003309351741336286,0.0001838551979744807,0.0005988431512378156,6.351249612635002e-05,3.1471372494706884e-05,LABEL_0,0.9999500513076782
